Review,AMBIENCE#GENERAL,FOOD#PRICES,FOOD#QUALITY,SERVICE#GENERAL
"Chỗ này mới khai trương được khoảng tháng nay thôi. MÌnh chạy ngang hoài nên cũng thấy và ghé vào ăn thử lun.  Mặt tiền nè, làm biển hiệu khá đẹp, nhìn cũng to lắm nha, vậy mà giá cũng rẻ lắm, cơm sườn chỉ từ 22k hà  Menu quán đây   Không gian quán khá rộng, vậy mà mình đi tầm trưa là đông nghẹt, buổi tối thì ít hơn chút. Quán đông vậy mà mấy ngày đầu lại nhân viên ít quá làm kêu món hay gọi nước gì cũng lâu hết, giờ thì đỡ hơn rùi  Dĩa sườn bì của mình - 27k  Sườn không của bạn mình thì 22k thôi  Nước mắm để trong bình tót như rót trà vậy á  Bì làm khá ngon, thịt nhiều và xắt dày, ít mỡ, miếng bì cũng mềm vừa không bị dai cứng quá   Sườn thì khá chất lượng, miếng sườn to và khá dày, có ít mỡ nữa nên miếng sườn ăn mềm và không bị khô, ướp khá ngon nhưng hơi nhạt chút, thêm nước mắm trộn cơm thì vừa miệng  Đặc biệt là món kimchi nè, ăn không chua lắm mà chỉ hơi hơi thôi, ngọt ngọt giòn giòn, ăn với cơm ngon lắm, ít thấy chỗ nào bán cơm tấm có kim chi nha",1,1,1,3
"Đang thèm cơm tấm khó cưỡng, mò mò vô khu chợ này vô tình phát hiện được 1 quán cơm tấm chất lượng mà giá lại rẻ rề hà :v Sườn nướng liên tục không kịp bán luôn nè  Thấy vĩ sườn nướng hấp dẫn quá xá nên order ngay và luôn :v  SƯỜN NƯỚNG + ỐP LA (25k/1 phần) Ốp la chiên nhìn hơi bị gắt luôn, lòng đỏ còn sống xíu ăn mới ngon nha :P  SƯỜN NƯỚNG 2 MIẾNG (40K/1 phần) Mình hông biết sườn ở đây ướp cái kiểu gì mà mềm thơm cực kì <3 Miếng sườn to đùng, dày cui hà. Ướp rất thấm gia vị, cắn vào miếng sườn không hề bị khô rất đã miệng nha ^_^ Cận cảnh miếng sườn nè Các bạn cũng thấy đó, miếng sườn dày cui nhìn đã đời hem :3 Ngon tới từng sớ thịt luôn đó, hông đùa được đâu nha :P Nước mắm đặc kẹo Đĩa cơm này sẽ không thể ngon tuyệt nếu thiếu chén nước mắm này :3 Nước mắm mặn ngọt vừa ăn, khoái là khoái cái độ sền sệt đặc kẹo của nó ;) Thêm ớt cay rồi chan đều là tay thì lùa cơm, miệng thì nhai khí thế đó nghen =]]]]]  Chấm miếng sườn nà Sườn hơi cháy xém xíu chứ không phải bị khét lẹt nha các bạn, sườn nướng vậy ăn mới ngon và dậy mùi thơm đó ạ :D",0,1,1,0
"Cơm tấm này đã lâu đời lắm rồi, mới tân trang lại khá đẹp keke. Đồ ăn cũng khá ngon và từ sáng tới chiều luôn nhé.  Mặt tiền nè, để xe ngoài mặt tiền lun nha. Có người trông xe dùm, k có tiền xe nhé.  Khu bếp ở ngoài lun.   Vào gọi 1 dĩa sường trứng 35k nè. Giá cũng khá ok, sườn bự và nhìn khá chất lượng. Coi sơ quán cũng khá sạch sẽ.  Ớt khăn và tăm có đủ trên bàn.  Cơm thêm kêu ra đây nè. 5k 1 chén khá nhìu ^^.   Trứng chiên đây bà con ơi.  Chủ đạo, sườn ướp ngon, cắt cũng k dày lắm, nhìn thấy bự. Ăn ngon và cơm hạt tấm đúng chất. Nói chung đây là 1 nơi đáng ăn keke. Ghé thử đi nhé.",1,1,1,0
"Cơm tấm Thuận Kiều có được cũng vài chục năm rồi, mình ăn tới mòn đít luôn, từ hồi bên Thuận kiều ah, giờ thì mở chi nhánh tá lả rồi. Mình chỉ review chi nhánh này thôi vì cầm máy trong này thấy có vẻ an toàn :v  Đồ ăn được để trong khay sạch sẽ, thích ăn nào thì chỉ vô, nhân viên sẽ đem hâm rồi mang ra bàn :D Nghe nói mấy món này toàn từ ""trung tâm"" nấu ra :v   Nước mắm pha hơi ngọt, mình thì thích vầy :3  Canh chua ngọt nhiều hơn chua, dễ ăn, có tôm chứ không có cá :v Ăn cũng được lắm  Cơm sườn chả. Miếng sường mỏng, nhưng vẫn dày hơn cái cơm tấm Hiền =="" Sườn ướp không ngọt lắm, dễ ăn. Chả ăn ngọt ngọt ngộ ngộ, mình chả thấy chỗ nào mùi chả như ở đây ~~ Cơm cho chút éc, nữ ăn 2 dĩa chắc no :v",0,0,1,0
"cách ngã 3 nguyễn trãi với nguyễn cư trinh nhìn bên trái là thấy ngay. cơm khá ngon, dẻo, thịt sườn nướng mềm thấm vị 1 dĩa 25k ăn no nê",0,3,1,0
"Đi Aeon Mall chơi với nhỏ bạn, sẵn ghé vô ăn thử luôn. Trời ơi ta nói cơm nó nhiều, ăn no căng bụng mà vẫn chưa hết. thêm cả đống đồ ăn nữa. Các bạn xem hình thì biết. Đặc biệt mình thích lớp cơm cháy ở dưới đáy nồi, rất giòn, thơm mà không khét, ăn xong hết cơm cháy vẫn còn thèm :3",0,0,1,0
"Trưa ra đây mua đồ, sẵn có ghé vào đây ăn. Mình và bạn mình kêu cơm xá xíu và cơm sườn non tàu xì cùng 2 phần bắp heo tiềm đu đủ. Nhận xét chung là cơm ngon, dẻo, đồ ăn ướp ngon, thấm, hợp khẩu vị, canh ngọt từ xương, ăn rất tuyệt. Nghe đâu còn đang có chương trình khuyến mãi ăn bill trên 1 triêu tặng 12lon pepsi mà mình không đủ sức, bạn nào khỏe đi ăn thử xem nào.",0,0,1,0
"Cơm Thố Cháy mang đến tôi cảm nhận rất riêng, đặc biệt , tôi rất thích không gian tại đây, thoải mái và thiết kế đẹp. Thố cơm nóng hổi được trang trí đẹp mắt. Cơm thơm dẻo mềm bên trên, lớp cơm cháy giòn rụm bên dưới ăn kèm cùng các loại thịt, rau củ ngấm đều cùng nước sốt xì dầu đậm chất Trung Hoa.",1,0,1,0
"Nhà mình gần AEON Mall nên có hay dô chơi, đi ngang Cơm thố cháy mấy lần mà giờ mới có dịp đi ăn.  Không khí ở đây thì không có gì đặc biệt tại vì nằm trong AEON Mall, quán khá đông khách ra vào tấp nập. Nhân viên phục vụ ở mức tốt, chu đáo nên xin gì cũng đều rất nhanh nhạy. Chất lượng đồ ăn thì ngon, ban đầu cứ tưởng cơm thố cháy là món miền quê dân dã nhưng ăn rồi mới thấy là món ăn lạ, độc đáo và hiện đại :D có nhiều nét tương đồng với các món ăn dân dã nhưng bản chất thì khá khác nhau. Gạo nấu thố dẻo, thơm, nóng hổi. Đồ ăn ở trên nhiều, trang trí bắt mắt và ngon, ăn khá lạ.  Có thể mình sẽ trở lại đây ăn khi thèm J) nhìn chung đây giống như một món ăn mới hoàn toàn và rất đáng để thử!",3,0,1,1
"Cũng đi nhiều quán ốc rồi nhưng đối với mình ốc Đào vẫn đứng hàng top ten mỗi khi thèm ốc. Thứ 1 là do chất lượng đồng đều, thứ 2 là làm nhanh, thứ 3 là giá tiền ok. Thích nhất là răng mực xào bơ tỏi ở đây, chấm thêm bánh mì nữa mới đúng bài nha.   Sò điệp mỡ hành   Răng mực xào bơ tỏi   Răng mực ú na ú nần  Càng ghẹ thì có vẻ không tươi lắm   Nghêu hấp sả cũng ngon",0,1,1,1
"Cơm thố cháy ngon, cơm dẻo thơm, bày trí món ăn nhìn hấp dẫn đầy bổ dưỡng ăn là ghiền. Hiện tại thì nhà hàng đang có chương trình khuyến mãi tặng pepsi cho các khách hàng ăn tại nhà hàng có hóa đơn 1 triệu đồng",0,0,1,0
"Rất thích cơm xá xíu trộn cải xá bấu của quán. Cơm ngon dẻo, xá xíu ướp thấm, rất vừa ăn, một phần ăn rất nhiều, người ăn yếu chắc chắn sẽ ăn không hết. Với mức giá mà người dùng bỏ ra thì đây là phần ăn cực kì đáng tiền, đặc biệt ăn hóa đơn một triệu là được tặng một thùng pepsi về ăn tết, nghe đâu có 1000 thùng thôi hà, phải rủ bạn bè ăn chung để lãnh pepsi mới được",0,1,1,0
"Hôm nay thi xong, nghỉ tết luôn, cả bầy kéo nhau đi làm 1 bữa ra trò, định là đi nhậu, mà chiều về quê nên thôi kéo nhau qua cơm thố cháy kêu 5 thố cơm vừa ăn vừa tám. Cơm ở đây dẻo dẻo ngon lắm, thịt tẩm ướp gia vị rất ngon, ăn không đụng hàng với bất cứ chỗ nào hết :D. Nhân viên nhiệt tình, nhanh nhẹn, không gian thoáng mát, kéo cả bầy đi ngồi thoải mái :D",1,0,1,1
"Cơm Thố Cháy còn lạ lẫm vì đây là chuỗi nhà hàng khá mới, thú thật thì đây là lần đầu tiên mình ăn ở đây. Về chất lượng phục vụ, mình cho rằng đây sẽ là điểm cộng kha khá tại nhà hàng này. Nhân viên được đào tạo rất kĩ và vô cùng lễ phép khi nói chuyện với khách, các bạn cũng rất niềm nở và xử lý tình huống tốt.  Chất lượng đồ ăn thì khá good, các món cơm được trang trí bắt mắt và làm rất vừa miệng (Y) bác nào vợ giận không nấu cơm dô đây ăn bao ngon :))  Vị trí + không gian thì ok tốt, đẹp, vị trí mặt tiền sáng láng để ngồi ăn và chất lượng đồ ăn không có gì để chê. :D",1,0,1,1
"Lâu lâu chơi sang một bửa, rủ mấy đứa bạn vô đây ăn, bửa giờ lượn qua chỗ này hoài mà có 1 mình ngại vô, sợ quê :p. Mình vô menu hết hồn, năm sáu chục ngàn 1 phần, mà cũng phải thôi, quán đẹp quá trời mà, nhân viên cũng lịch sự nữa, cứ như nhà hàng nước ngoài vậy. lỡ vô rồi biết sao giờ, bấm bụng kêu 1 phần cơm thố cháy GÀ NẤM ĐÔNG CÔ MỘC NHĨ, rẻ nhứt, năm chục cành hehe. quất thêm cái canh bắp heo tiềm du du táo đỏ tuyết nhĩ nữa, cũng rẻ nhứt, ba tám cành. Đó giờ chưa ăn cơm thố cháy bao giờ nên chưa có thang đo cho nó, chỉ có thể nhận xét là cơm ngon, ăn rất đặc trưng, không từng có quán nào ăn giống vầy cả, gạo rất dẻo, ăn bùi bùi. Thịt gà, gấm đông cô và mộc nhĩ kết hợp rất bài bản, ăn vị đậm đà không thể quên. có kèm cái trứng luộc hơi vô duyên mà thôi lỡ rồi ăn luôn bỏ uổng hehe. Canh tiềm đủ lửa, đậm đà, bắp heo dai mềm không cứng, hương vị thấm sâu vào trong từng sớ thịt. cực kì ngon. Ăn rồi mới thấy hehe đáng tiền, tính ra là không đắt, tui qua hẻm bách khoa ăn bò né cũng hết năm chục 1 phần rồi.",1,3,1,1
"Cuối tuần lại set kèo đi tham quan liên hoan ẩm thực món ngon các nước tiếp, đi buổi tối nên đông đúc nhộn nhịp hơn hẳn, nhiều gian hàng hơn nữa đồ ăn thì bao la   Các món nướng được ưa chuộng nhiều nhất  Mì xào Nhật   Bánh cari Ấn thu hút nhiều người   Các gian hàng ẩm thực viêt   Món thái năm nay khá nhiều với giá từ 9k-50k nha",0,3,0,0
"Đến hẹn lại lên Liên hoan ẩm thực món ngon các nước 2016 với chủ đề ""Nghệ thuật ẩm thực đa giác quan"" sắp diễn ra vào ngày mai 15 đến ngày 18/12/2016 tại công viên Lê Văn Tám từ 9h sáng đến 22h nha, tranh thủ đến thưởng thức ẩm thực đến từ 20 quốc gia với hơn 150 gian hàng   Trước giờ G khai mạc các gian hàng đang bận rộn setup cho ngày mai  Không gian rộng rãi  Các món ăn đa dạng   Bánh crpep Thái quen thuộc   Gian hàng món miền Tây hoành tráng  Các gian hàng trong khu dưới mái che, ko sợ mưa gió   Còn có cơ hội tham gia thử tài nấu ăn nữa nhe  Rượu thốt nốt chưng trái thốt nốt giả hoành tráng  Gian hàng của saigontourist  Bánh xèo Mười Xiềm nổi tiếng  Các gian hàng món street food   Sân khấu",1,0,0,0
"Quán ốc này tuy không qian không được tốt lắm nhưng món ăn ở đây thì có lý trời, vừa ngon lại vừa rẻ, ăn một lần ghiền luôn, đặc biệt mấy món như ốc đòe nè, sò tộ nè,... Nằm ngay quận 1 mà giá cả cũng rẻ và ok lắm  Ốc đỏ nướng, con ốc này thịt bên trong là số một luôn á, ăn vào dai dai giòn giòn đã lắm, nếu nước với nước mắm mặn mặn nữa thì tuyệt vời luôn...  Ốc hương rang muối...  Răng mực xào bơ cay, ăn ốc hoài ngán đổi khẩu vị qua răng mực nha, vị béo béo từ bơ và vị cay cay nữa, hai thứ đó quyện vào nhau tạo ra một món ăn tuyệt lắm...  Ốc nhảy, con ốc này ăn khó lắm, nhưng thịt ngon cực kỳ, dai dai lại thơm nữa...  Sò tộ nè... con sò này ăn ngon lắm à nha, nhưng cũng không rẻ đâu...   Menu của quán nè, có rất nhiều món ốc cho các bạn lựa chọn...",3,1,1,0
"Xe của dì này gần 9-10h tối mới bán, bên đường Đề Thám áp gần mé nhà thờ Tin Lành í, hông có địa chỉ cụ thể nên tả vậy cho cả nhà hình dung, chỉ là xe ốc giản đơn nhưng bàn ghế cũng đông đúc khách hoành tráng lệ lắm nhé   Bữa mình đi mưa hơi bị bự, nhưng đại khái ngồi vỉa hè mát mẻ vậy nè nha   Sò lông nướng muối ớt 60k, cực ngon, muối ớt cay mặn đậm đà lắm, sò lông con nhơ nhưng chắc thịt không bở tanh   Mưa mưa ngồi nhắm nháp rất là thú vị luôn hehe   Ốc gạo hấp xả 50k, chấm mắm sệt kẹo rất là đã nha, tuy nhiên vắt thêm trái tắc sẽ ngon hơn nước mắm bên dì làm hơi ngọt nhẹ   Ốc dừa hấp muối 60k, ngon đỉnh đỉnh, hấp muối mặn mà đạm đà lắm, thêm chút tiêu cho cay nồng và thơm lừng luôn nhé   Càng ghẹ rang muối ớt 60-70k gì đó hông nhớ rõ. Rang vị ngon chấp nhận nhưng càng ghẹ đông lạnh chất lượng hơi í ẹ ạ   Chem chép xào xả ớt 60k, ngon trời thần luôn á, xào rất thơm, rấy vừa vị, chem chép nhỏ nhưng ngọt và không cát nha  Về giá thì mình thấy đây không hề rẻ nếu ngồi vỉa hè nha nhưng ăn điểm cái nêm nếm đậm đà ngon lành cành đào, đây còn bán mấy cái xiên que long mề gà nướng cũng ngon nhức nhối lắm đó ạ, rảnh quởn phóng ào qua thử nha cả nhà",3,3,1,0
"Ốc ở đây thì ngon mà giá hơi cao, chỉ có mấy món mì xào ốc là rẻ giá 25k... Còn giá ốc ở đây trung bình khoảng 45k - 60k. Không gian thì cũng không được rộng lắm nhưng được cái sạch sẽ. Nhân viên thì phục vụ nhiệt tình...  Ốc len xào dừa 45k, hương vị béo béo của dừa ăn rất ngon và thơm, còn ốc len ở đây con cũng bự lắm. Mình hay đi ăn ốc mình biết, ốc mà size lớn hay nhỏ hơn một tí thì giá khác nhau rất nhiều...   Mì xào ốc nè, giá 25k nhé... Muốn vừa no vừa ngon thì gọi món này nha, bảo đảm chỉ 25k mà bao ngo bao ngon luôn á.   Nghê hấp sả giá 25k, ta nói chứ nồi nghêu đang sôi mang lên hương vị bay thơm phức luôn, ngon nhứt nách vậy á.  Ốc mỡ xào tỏi giá 45k...   Còn đây là không gian quán nè...",3,3,1,1
"Mình đi Country House hôm đó có gọi 4 phần nước, đã cộng giá trên menu là tổng cộng = 168.000đ, Nhưng nhân viên phục vụ lại đem hóa đơn gần 300.000đ ra và tự tính thêm 1 ly cacao vào. Do hôm đó mình khá vội nên không kiểm tra, nghĩ là ngày lễ nên quán tăng giá dịch vụ. Vậy nên quán cần đào tạo và chọn lọc bổ sung nhiều nhân viên phục vụ chuẩn xác hơn. Ngoài ra, view quán rất đẹp và thơ mộng nữa. Đồ uống tạm ổn, mình uống trà sữa táo nên thấy pha khá đặc, thạch ngon. Thời gian chờ khoảng 20 phút, chỗ ngồi thoải mái, buổi tối quán thường đông và phải chờ để dọn bàn. Đồ ăn của quan thì bình thường vì mình đã từng thử cơm chiên dương châu ở đây rồi. Khá nguội và nhạt. Giá nước ở đây giao động từ 22.000-60.000, với các thức uống gần gũi với giới trẻ như coffe, trà sữa chỉ giao động dưới 50.000. Có nhiều gian phòng bố trí khác nhau. Thích hợp hẹn hè, đi với gia đình.",1,0,2,2
